arrival_date,state,district,market,commodity,variety,min_price,max_price,modal_price,arrivals_in_qtl
2024_12_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6910.6,8302.9,7476.8,442
2024_12_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6930.7,8341.5,7481.1,368
2024_12_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,7059.3,8044.3,7490.8,503
2024_12_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6823.8,8166.0,7451.1,371
2025_01_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6904.6,8156.1,7377.1,327
2025_01_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6610.5,8148.7,7417.1,282
2025_01_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6856.3,7866.5,7385.7,375
2025_01_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6868.7,8196.1,7366.7,287
2025_01_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6718.6,7840.0,7203.6,445
2025_01_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6659.5,7797.3,7197.4,292
2025_01_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6732.6,8133.5,7178.7,484
2025_01_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6448.4,7957.4,7140.2,363
2025_01_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6429.2,7585.4,7164.2,253
2025_01_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6396.2,7856.6,7207.8,500
2025_01_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6855.3,8228.0,7317.6,301
2025_01_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6603.0,7707.7,7209.6,495
2025_01_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6509.4,7764.9,7182.2,305
2025_01_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6358.1,7699.1,7081.5,290
2025_01_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6457.8,7494.7,7018.5,293
2025_01_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6347.5,7926.7,7053.7,485
2025_01_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6717.0,8074.5,7090.5,378
2025_01_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6276.3,8011.2,7044.7,439
2025_01_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6343.4,7430.0,6946.1,483
2025_01_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6195.2,7720.8,6928.4,483
2025_01_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6518.2,7783.0,6955.1,498
2025_01_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6441.2,7291.2,6943.6,298
2025_01_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6320.5,7636.6,6942.4,471
2025_01_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6249.4,7419.7,6958.0,448
2025_01_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6129.9,7683.6,6909.2,258
2025_01_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6591.1,7673.6,7006.5,383
2025_01_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6624.8,7943.9,6996.7,252
2025_01_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6265.7,7551.3,7050.6,448
2025_01_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6312.8,7607.7,7094.0,426
2025_01_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6563.8,7526.1,7022.2,352
2025_01_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6382.5,8014.0,7027.5,289
2025_02_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6643.9,7826.5,7081.2,363
2025_02_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6693.4,7613.8,7125.5,465
2025_02_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6592.0,7667.2,7135.9,418
2025_02_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6281.2,7661.5,7098.7,399
2025_02_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6337.6,7658.4,7034.2,478
2025_02_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6345.6,7844.8,7064.6,434
2025_02_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6478.9,7685.3,7128.6,330
2025_02_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6319.5,7765.0,6991.6,404
2025_02_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6275.2,7548.4,6918.2,497
2025_02_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6266.9,7439.7,6987.9,272
2025_02_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6243.4,7940.3,6940.6,279
2025_02_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6346.9,7294.3,6939.9,409
2025_02_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6480.1,7932.4,6950.0,332
2025_02_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6105.8,7258.8,6838.4,390
2025_02_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6432.8,7803.2,6804.9,240
2025_02_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6098.0,7591.4,6843.1,489
2025_02_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6248.6,7682.1,6834.6,237
2025_02_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6340.8,7792.5,6948.5,325
2025_02_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6523.4,7475.0,6995.5,271
2025_02_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6340.1,7907.9,7051.4,234
2025_02_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6300.3,8051.5,7033.1,486
2025_02_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6325.8,7874.3,7051.3,491
2025_02_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6133.2,7633.6,6960.4,332
2025_02_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6121.7,7790.4,6951.4,386
2025_02_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6434.3,7646.1,7052.7,286
2025_02_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6663.8,7835.1,7052.0,245
2025_02_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6502.3,8002.7,7020.8,501
2025_02_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6704.5,7489.9,7078.6,251
2025_03_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6440.6,7633.3,7013.3,1067
2025_03_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6426.0,7589.5,7047.2,866
2025_03_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6179.6,7734.3,6946.5,615
2025_03_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6244.1,7654.7,6829.0,1005
2025_03_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6429.5,7400.0,6836.8,760
2025_03_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6076.6,7332.9,6709.5,665
2025_03_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6233.3,7637.7,6751.4,551
2025_03_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6343.2,7538.0,6732.2,767
2025_03_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6046.0,7497.4,6682.7,799
2025_03_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5958.7,7340.2,6770.1,1006
2025_03_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6008.7,7013.7,6620.1,683
2025_03_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5887.3,6888.3,6535.2,934
2025_03_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6037.7,7190.1,6391.6,1113
2025_03_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5732.4,7160.2,6377.3,957
2025_03_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5858.3,6797.6,6272.0,1110
2025_03_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5554.7,7106.0,6213.8,967
2025_03_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5465.8,6654.8,6199.4,911
2025_03_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5534.9,6985.8,6228.0,761
2025_03_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5438.0,6857.5,6154.0,1093
2025_03_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5553.1,6821.4,6102.7,532
2025_03_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5703.4,6377.2,6068.5,596
2025_03_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5602.2,6566.8,6039.4,1064
2025_03_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5466.5,6641.7,6064.3,735
2025_03_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5654.4,6478.9,6023.6,543
2025_03_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5628.5,6550.4,6002.1,1032
2025_03_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5567.1,6484.6,6050.7,816
2025_03_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5391.5,6376.0,5960.4,905
2025_03_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5372.3,6495.3,5913.4,824
2025_03_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5405.7,6521.0,5836.7,1115
2025_03_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5396.4,6546.6,5737.5,512
2025_03_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5141.7,6422.8,5713.3,555
2025_04_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5197.9,6198.5,5675.5,551
2025_04_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5203.7,6069.4,5740.9,862
2025_04_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5284.9,6388.2,5762.3,589
2025_04_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5175.9,6409.2,5794.3,829
2025_04_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5506.0,6258.9,5844.5,694
2025_04_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5262.9,6632.2,5880.3,989
2025_04_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5396.7,6284.2,5893.9,631
2025_04_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5515.1,6460.0,5910.1,777
2025_04_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5280.4,6539.2,5891.6,851
2025_04_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5466.6,6376.1,5889.5,893
2025_04_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5375.9,6617.8,5897.4,1008
2025_04_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5185.9,6344.7,5865.8,879
2025_04_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5472.8,6546.0,5835.9,839
2025_04_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5397.7,6231.8,5822.2,498
2025_04_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5389.7,6656.9,5823.8,632
2025_04_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5188.6,6551.3,5755.3,1057
2025_04_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5381.6,6077.0,5701.0,921
2025_04_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5144.7,6465.0,5658.3,1053
2025_04_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5058.7,5999.2,5679.0,903
2025_04_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4956.4,6040.0,5604.8,929
2025_04_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5098.7,6002.5,5577.2,786
2025_04_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5015.9,5950.6,5627.4,528
2025_04_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5107.1,5954.1,5596.2,1122
2025_04_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5348.0,6223.1,5636.9,632
2025_04_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5119.7,6042.1,5643.1,508
2025_04_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5269.9,6160.4,5569.1,613
2025_04_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4968.3,6095.6,5560.5,853
2025_04_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5002.6,6313.7,5611.1,584
2025_04_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5032.2,6228.1,5605.9,859
2025_04_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5105.3,5995.1,5609.3,754
2025_05_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4951.6,5878.8,5595.8,737
2025_05_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5022.7,6019.8,5613.8,916
2025_05_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5118.3,5880.3,5568.6,543
2025_05_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5105.7,6268.2,5548.0,884
2025_05_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5137.6,5942.7,5556.0,1037
2025_05_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5017.6,6223.8,5509.4,1074
2025_05_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4923.4,5719.9,5438.7,957
2025_05_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5184.3,6232.4,5499.8,1133
2025_05_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4863.1,5990.7,5521.2,858
2025_05_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4825.5,6133.8,5481.3,1051
2025_05_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5062.8,6276.8,5487.9,1030
2025_05_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4955.4,6203.1,5478.1,669
2025_05_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5118.9,6233.2,5493.6,720
2025_05_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4871.7,5972.7,5436.3,742
2025_05_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4928.6,6290.7,5516.8,653
2025_05_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4997.4,5856.1,5490.5,672
2025_05_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5180.2,5860.3,5471.5,1096
2025_05_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4794.1,6198.0,5427.7,550
2025_05_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5047.9,5705.6,5412.7,953
2025_05_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5053.4,5825.7,5391.6,906
2025_05_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5007.1,5834.6,5352.7,754
2025_05_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4761.6,6084.6,5321.4,606
2025_05_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4836.0,5645.3,5299.3,958
2025_05_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4904.3,5763.8,5336.6,814
2025_05_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5002.8,6042.5,5271.6,1023
2025_05_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4733.5,5979.6,5248.3,881
2025_05_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4793.7,5852.1,5283.0,719
2025_05_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4677.0,5927.0,5270.1,1094
2025_05_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4673.3,5875.3,5233.6,1077
2025_05_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5006.5,6003.8,5281.9,553
2025_05_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4948.3,5965.6,5257.7,548
2025_06_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4889.4,6149.9,5389.1,483
2025_06_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4804.3,5645.8,5350.2,393
2025_06_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,4959.9,5910.8,5394.5,334
2025_06_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5123.4,6119.9,5435.8,308
2025_06_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5231.4,5970.4,5508.7,348
2025_06_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5211.8,5931.6,5577.2,354
2025_06_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5229.4,6374.5,5556.3,465
2025_06_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5245.3,6209.3,5632.4,276
2025_06_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5108.0,6275.3,5640.6,336
2025_06_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5329.1,6299.2,5726.9,288
2025_06_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5126.5,6100.3,5792.7,455
2025_06_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5343.2,6472.6,5730.9,272
2025_06_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5372.2,6431.8,5836.8,373
2025_06_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5289.9,6280.4,5899.0,297
2025_06_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5605.2,6613.2,5919.3,382
2025_06_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5431.5,6755.4,5970.7,398
2025_06_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5675.6,6511.0,5995.1,308
2025_06_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5688.5,6425.7,6074.0,307
2025_06_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5572.3,6808.6,6065.3,407
2025_06_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5506.8,6382.9,6026.0,499
2025_06_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5291.0,6392.6,6005.1,408
2025_06_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5682.6,6850.7,6011.4,503
2025_06_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5493.0,6715.4,6069.1,359
2025_06_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5403.2,6780.6,6069.6,431
2025_06_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5732.3,6820.5,6050.9,272
2025_06_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5602.8,6492.1,6117.2,399
2025_06_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5713.2,6756.4,6093.3,262
2025_06_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5568.6,6676.1,6131.9,381
2025_06_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5536.9,6717.7,6117.2,265
2025_06_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5812.0,6565.0,6129.9,416
2025_07_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5604.4,6473.1,6147.6,475
2025_07_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5583.4,6724.7,6086.5,463
2025_07_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5360.2,6427.3,6067.4,256
2025_07_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5563.4,6946.4,6149.6,327
2025_07_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5824.3,6936.9,6180.6,426
2025_07_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5607.9,6780.6,6170.2,304
2025_07_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5712.6,6888.7,6149.7,395
2025_07_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5569.2,6912.9,6200.1,268
2025_07_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5723.5,7171.8,6265.9,491
2025_07_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5586.9,6800.7,6329.3,260
2025_07_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5984.5,7134.8,6300.5,404
2025_07_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5691.0,7016.0,6327.8,455
2025_07_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5776.8,7318.0,6390.4,415
2025_07_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5973.2,6887.2,6436.3,265
2025_07_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5784.6,6866.1,6522.4,460
2025_07_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5874.4,7247.1,6564.1,399
2025_07_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6070.8,7038.7,6567.3,258
2025_07_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5907.5,7163.6,6604.4,302
2025_07_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6166.3,7007.7,6654.5,447
2025_07_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6056.4,6831.1,6497.1,442
2025_07_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5851.7,7054.0,6577.5,394
2025_07_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5827.8,7402.0,6559.5,371
2025_07_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5893.8,7151.2,6568.0,289
2025_07_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5769.9,7030.1,6538.6,244
2025_07_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5947.3,7154.6,6605.2,483
2025_07_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6196.6,6897.5,6549.7,260
2025_07_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5986.5,6910.3,6483.2,379
2025_07_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5747.0,7376.3,6455.8,248
2025_07_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6010.4,7170.4,6542.7,293
2025_07_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5934.3,7102.9,6578.6,239
2025_07_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5857.3,7367.5,6605.9,501
2025_08_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5889.7,7148.2,6538.8,446
2025_08_02,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6137.7,7504.0,6559.4,365
2025_08_03,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5861.5,7422.3,6584.9,276
2025_08_04,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5827.6,7586.9,6614.5,489
2025_08_05,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6035.7,7496.4,6604.4,343
2025_08_06,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6246.7,7446.2,6649.2,481
2025_08_07,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6100.0,7386.5,6734.8,231
2025_08_08,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6355.0,7780.7,6775.4,328
2025_08_09,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5998.8,7415.6,6716.8,389
2025_08_10,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6351.1,7576.0,6712.2,266
2025_08_11,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5914.7,7206.7,6644.6,336
2025_08_12,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5854.7,7106.8,6624.0,337
2025_08_13,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6313.2,7108.9,6648.2,219
2025_08_14,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6204.2,7003.4,6570.8,289
2025_08_15,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5965.8,7585.3,6610.1,260
2025_08_16,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5935.3,7717.6,6725.9,454
2025_08_17,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6072.6,7599.6,6684.1,271
2025_08_18,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6171.7,7023.2,6602.6,297
2025_08_19,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5822.6,7114.5,6552.9,363
2025_08_20,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6040.9,7265.6,6557.4,421
2025_08_21,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5743.5,7247.3,6497.8,375
2025_08_22,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5936.1,7153.0,6488.9,456
2025_08_23,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5875.6,7422.4,6602.8,308
2025_08_24,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6168.3,7178.3,6629.7,477
2025_08_25,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,6093.6,7343.4,6524.3,445
2025_08_26,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5917.9,7263.4,6502.8,230
2025_08_27,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5998.4,7193.2,6497.3,416
2025_08_28,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5815.9,6804.8,6425.3,488
2025_08_29,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5990.3,7370.4,6417.9,320
2025_08_30,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5737.7,6990.6,6308.1,470
2025_08_31,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5903.7,7228.6,6404.7,472
2025_09_01,Uttar Pradesh,Mathura,Mathura,Gram(Chana),Desi,5859.1,7256.9,6488.6,293
